C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
121.8 	51.5 	47.8 	0.0 	-2.0 	0.0 	180.0 	60.7 	0.0 	-10.2 	0.0 	216.3 	0.0 	-31.2 	0.0 	67.5 	0.0 	6.4 	39.6 	0.0 	40.7 	
122.2 	53.4 	47.5 	0.0 	-2.2 	0.0 	178.6 	60.8 	0.0 	-9.1 	0.0 	217.0 	0.0 	-31.1 	0.0 	67.3 	0.0 	6.5 	39.7 	0.0 	41.0 	
123.0 	51.7 	46.9 	0.0 	-2.0 	0.0 	178.4 	60.9 	0.0 	-8.8 	0.0 	215.7 	0.0 	-31.4 	0.0 	67.5 	0.0 	6.6 	39.9 	0.0 	40.7 	
122.4 	51.8 	47.7 	0.0 	-2.1 	0.0 	178.7 	60.6 	0.0 	-9.5 	0.0 	217.4 	0.0 	-31.0 	0.0 	67.8 	0.0 	6.2 	39.8 	0.0 	40.9 	
122.5 	53.0 	46.9 	0.0 	-2.0 	0.0 	178.9 	60.9 	0.0 	-9.9 	0.0 	216.9 	0.0 	-30.9 	0.0 	67.3 	0.0 	6.6 	39.7 	0.0 	40.6 	
122.5 	53.0 	47.7 	0.0 	-2.0 	0.0 	178.1 	60.5 	0.0 	-9.7 	0.0 	215.3 	0.0 	-31.0 	0.0 	67.5 	0.0 	6.1 	39.9 	0.0 	40.7 	
123.1 	53.1 	47.2 	0.0 	-1.8 	0.0 	178.0 	61.2 	0.0 	-9.3 	0.0 	217.5 	0.0 	-30.8 	0.0 	67.2 	0.0 	6.1 	39.8 	0.0 	40.8 	
123.5 	52.6 	47.9 	0.0 	-1.9 	0.0 	177.9 	61.3 	0.0 	-9.4 	0.0 	216.5 	0.0 	-30.9 	0.0 	67.9 	0.0 	6.4 	39.6 	0.0 	40.9 	
122.5 	53.1 	47.6 	0.0 	-1.7 	0.0 	178.6 	61.4 	0.0 	-9.3 	0.0 	217.9 	0.0 	-31.1 	0.0 	67.5 	0.0 	6.6 	39.4 	0.0 	41.0 	
123.6 	52.3 	47.5 	0.0 	-2.1 	0.0 	178.0 	60.7 	0.0 	-9.6 	0.0 	216.3 	0.0 	-31.0 	0.0 	67.5 	0.0 	6.5 	39.5 	0.0 	40.8 	
122.1 	53.3 	47.9 	0.0 	-2.3 	0.0 	180.1 	61.1 	0.0 	-8.6 	0.0 	216.6 	0.0 	-31.0 	0.0 	67.7 	0.0 	6.4 	39.6 	0.0 	40.8 	
123.7 	53.2 	47.6 	0.0 	-1.9 	0.0 	178.9 	60.2 	0.0 	-9.8 	0.0 	216.7 	0.0 	-31.0 	0.0 	67.7 	0.0 	6.1 	39.9 	0.0 	41.0 	
122.4 	53.3 	47.9 	0.0 	-2.0 	0.0 	178.7 	60.6 	0.0 	-9.4 	0.0 	217.4 	0.0 	-30.9 	0.0 	67.7 	0.0 	6.3 	39.9 	0.0 	40.9 	
122.9 	52.7 	47.4 	0.0 	-2.0 	0.0 	178.5 	60.2 	0.0 	-9.8 	0.0 	216.2 	0.0 	-31.0 	0.0 	67.3 	0.0 	6.6 	39.8 	0.0 	40.9 	
122.7 	52.8 	48.4 	0.0 	-2.1 	0.0 	178.2 	60.6 	0.0 	-9.5 	0.0 	216.1 	0.0 	-30.9 	0.0 	67.7 	0.0 	6.5 	39.7 	0.0 	40.6 	
123.2 	52.3 	46.9 	0.0 	-2.0 	0.0 	178.7 	61.3 	0.0 	-8.5 	0.0 	216.4 	0.0 	-31.3 	0.0 	67.6 	0.0 	6.3 	39.5 	0.0 	41.0 	
123.7 	53.0 	47.6 	0.0 	-1.7 	0.0 	178.4 	60.9 	0.0 	-8.8 	0.0 	216.8 	0.0 	-31.0 	0.0 	68.0 	0.0 	6.3 	39.8 	0.0 	40.8 	
123.2 	52.6 	47.5 	0.0 	-2.1 	0.0 	178.0 	61.7 	0.0 	-9.8 	0.0 	215.5 	0.0 	-31.0 	0.0 	67.4 	0.0 	6.3 	39.4 	0.0 	40.6 	
123.0 	52.8 	47.4 	0.0 	-2.2 	0.0 	178.8 	60.2 	0.0 	-9.8 	0.0 	216.0 	0.0 	-30.8 	0.0 	67.4 	0.0 	6.4 	39.6 	0.0 	40.9 	
123.0 	53.6 	47.4 	0.0 	-2.2 	0.0 	177.8 	61.5 	0.0 	-9.2 	0.0 	216.9 	0.0 	-31.1 	0.0 	67.7 	0.0 	6.1 	39.6 	0.0 	41.2 	
122.8 	53.4 	47.1 	0.0 	-2.0 	0.0 	178.8 	60.8 	0.0 	-9.4 	0.0 	216.9 	0.0 	-30.7 	0.0 	67.2 	0.0 	6.4 	39.8 	0.0 	40.8 	
123.4 	51.2 	47.7 	0.0 	-2.1 	0.0 	178.8 	61.3 	0.0 	-9.2 	0.0 	217.5 	0.0 	-30.8 	0.0 	67.2 	0.0 	6.4 	39.6 	0.0 	40.8 	
122.7 	51.8 	47.5 	0.0 	-2.1 	0.0 	178.9 	60.5 	0.0 	-9.4 	0.0 	216.7 	0.0 	-31.2 	0.0 	67.8 	0.0 	6.2 	39.7 	0.0 	40.9 	
122.5 	52.4 	48.6 	0.0 	-2.1 	0.0 	179.0 	60.9 	0.0 	-9.7 	0.0 	215.9 	0.0 	-31.2 	0.0 	67.5 	0.0 	6.1 	40.1 	0.0 	40.7 	
122.5 	52.7 	46.8 	0.0 	-2.1 	0.0 	177.7 	60.5 	0.0 	-8.6 	0.0 	217.4 	0.0 	-31.1 	0.0 	67.6 	0.0 	6.3 	39.6 	0.0 	41.0 	
122.7 	52.5 	47.1 	0.0 	-2.2 	0.0 	177.4 	60.7 	0.0 	-9.9 	0.0 	217.4 	0.0 	-31.0 	0.0 	67.0 	0.0 	6.4 	39.8 	0.0 	40.9 	
121.9 	53.3 	47.3 	0.0 	-2.0 	0.0 	178.6 	60.1 	0.0 	-9.7 	0.0 	216.1 	0.0 	-30.9 	0.0 	67.3 	0.0 	6.4 	39.6 	0.0 	40.7 	
122.4 	52.9 	47.4 	0.0 	-2.4 	0.0 	179.5 	60.8 	0.0 	-9.4 	0.0 	216.6 	0.0 	-31.0 	0.0 	67.8 	0.0 	6.5 	39.7 	0.0 	40.6 	
123.3 	52.7 	47.6 	0.0 	-1.8 	0.0 	179.4 	61.4 	0.0 	-9.3 	0.0 	217.2 	0.0 	-31.1 	0.0 	68.1 	0.0 	6.4 	39.5 	0.0 	41.0 	
123.1 	52.7 	47.7 	0.0 	-1.8 	0.0 	177.7 	61.0 	0.0 	-9.8 	0.0 	216.6 	0.0 	-30.6 	0.0 	67.1 	0.0 	6.5 	39.7 	0.0 	40.8 	
123.1 	52.5 	46.5 	0.0 	-1.9 	0.0 	178.7 	60.6 	0.0 	-9.8 	0.0 	217.0 	0.0 	-31.2 	0.0 	67.3 	0.0 	6.2 	39.7 	0.0 	40.9 	
123.1 	51.7 	47.4 	0.0 	-1.9 	0.0 	177.9 	61.3 	0.0 	-9.4 	0.0 	215.6 	0.0 	-30.9 	0.0 	67.1 	0.0 	6.6 	39.8 	0.0 	40.8 	
121.9 	52.6 	47.8 	0.0 	-1.9 	0.0 	177.4 	60.7 	0.0 	-9.9 	0.0 	217.0 	0.0 	-31.2 	0.0 	67.4 	0.0 	6.3 	39.6 	0.0 	40.6 	
122.6 	53.1 	47.2 	0.0 	-2.1 	0.0 	178.2 	61.1 	0.0 	-9.8 	0.0 	217.4 	0.0 	-30.9 	0.0 	67.3 	0.0 	6.0 	39.5 	0.0 	40.9 	
122.3 	53.5 	47.0 	0.0 	-1.9 	0.0 	179.6 	60.5 	0.0 	-9.4 	0.0 	216.2 	0.0 	-30.9 	0.0 	67.5 	0.0 	6.5 	39.8 	0.0 	40.7 	
122.9 	53.3 	46.3 	0.0 	-2.4 	0.0 	179.0 	60.3 	0.0 	-9.7 	0.0 	215.9 	0.0 	-31.0 	0.0 	67.9 	0.0 	6.6 	39.8 	0.0 	40.8 	
122.3 	52.4 	47.4 	0.0 	-2.0 	0.0 	179.5 	60.7 	0.0 	-10.1 	0.0 	216.1 	0.0 	-30.6 	0.0 	67.5 	0.0 	6.2 	40.0 	0.0 	40.6 	
122.5 	52.1 	47.6 	0.0 	-1.7 	0.0 	179.9 	60.6 	0.0 	-9.6 	0.0 	216.7 	0.0 	-31.4 	0.0 	67.7 	0.0 	6.3 	39.7 	0.0 	40.8 	
122.5 	52.3 	48.3 	0.0 	-1.9 	0.0 	179.0 	60.2 	0.0 	-9.1 	0.0 	216.4 	0.0 	-31.1 	0.0 	67.3 	0.0 	6.3 	39.5 	0.0 	41.0 	
122.4 	52.0 	47.9 	0.0 	-1.7 	0.0 	177.9 	60.9 	0.0 	-10.2 	0.0 	218.3 	0.0 	-31.2 	0.0 	67.6 	0.0 	6.5 	39.9 	0.0 	40.8 	
122.2 	52.7 	47.5 	0.0 	-2.0 	0.0 	178.9 	61.0 	0.0 	-9.5 	0.0 	216.6 	0.0 	-31.1 	0.0 	67.6 	0.0 	6.1 	39.8 	0.0 	40.8 	
122.1 	53.7 	47.0 	0.0 	-2.0 	0.0 	179.2 	61.4 	0.0 	-10.3 	0.0 	216.4 	0.0 	-31.5 	0.0 	67.6 	0.0 	6.1 	40.0 	0.0 	40.8 	
122.2 	53.3 	47.5 	0.0 	-1.9 	0.0 	178.2 	61.0 	0.0 	-9.1 	0.0 	216.0 	0.0 	-31.1 	0.0 	67.8 	0.0 	6.3 	39.7 	0.0 	40.8 	
123.3 	52.6 	47.2 	0.0 	-2.0 	0.0 	179.4 	60.8 	0.0 	-10.2 	0.0 	217.0 	0.0 	-30.7 	0.0 	67.6 	0.0 	6.7 	39.7 	0.0 	41.0 	
122.3 	52.3 	47.7 	0.0 	-1.7 	0.0 	178.7 	60.9 	0.0 	-10.1 	0.0 	216.8 	0.0 	-31.1 	0.0 	67.4 	0.0 	6.1 	39.6 	0.0 	40.8 	
122.6 	52.3 	47.8 	0.0 	-2.0 	0.0 	179.2 	61.3 	0.0 	-9.6 	0.0 	216.8 	0.0 	-30.8 	0.0 	67.5 	0.0 	6.4 	39.5 	0.0 	40.7 	
122.2 	52.4 	47.8 	0.0 	-2.0 	0.0 	178.5 	60.8 	0.0 	-8.7 	0.0 	217.0 	0.0 	-31.0 	0.0 	67.5 	0.0 	5.9 	39.9 	0.0 	40.8 	
122.5 	53.4 	48.1 	0.0 	-1.9 	0.0 	178.4 	61.5 	0.0 	-10.6 	0.0 	216.1 	0.0 	-31.2 	0.0 	67.4 	0.0 	6.2 	39.7 	0.0 	40.8 	
122.9 	52.8 	47.7 	0.0 	-1.9 	0.0 	179.6 	60.5 	0.0 	-10.2 	0.0 	216.8 	0.0 	-31.2 	0.0 	67.4 	0.0 	6.3 	39.8 	0.0 	40.9 	
122.6 	53.6 	47.2 	0.0 	-2.1 	0.0 	178.1 	61.4 	0.0 	-9.8 	0.0 	217.8 	0.0 	-30.9 	0.0 	67.3 	0.0 	6.3 	39.7 	0.0 	40.8 	
122.6 	53.4 	48.3 	0.0 	-2.3 	0.0 	178.6 	60.4 	0.0 	-11.0 	0.0 	216.3 	0.0 	-31.0 	0.0 	67.1 	0.0 	6.2 	39.7 	0.0 	41.0 	
122.5 	52.7 	47.3 	0.0 	-1.7 	0.0 	177.3 	60.3 	0.0 	-9.2 	0.0 	216.5 	0.0 	-30.9 	0.0 	67.6 	0.0 	6.5 	39.8 	0.0 	40.8 	
122.7 	52.1 	47.6 	0.0 	-2.0 	0.0 	177.1 	62.1 	0.0 	-9.1 	0.0 	216.6 	0.0 	-30.6 	0.0 	67.6 	0.0 	6.5 	39.4 	0.0 	41.1 	
122.7 	53.1 	47.3 	0.0 	-1.9 	0.0 	179.3 	60.8 	0.0 	-10.4 	0.0 	215.6 	0.0 	-31.0 	0.0 	67.3 	0.0 	6.4 	39.8 	0.0 	40.9 	
121.6 	52.0 	47.4 	0.0 	-2.2 	0.0 	179.1 	60.8 	0.0 	-9.8 	0.0 	215.8 	0.0 	-30.9 	0.0 	67.6 	0.0 	6.3 	39.9 	0.0 	41.0 	
123.0 	53.4 	47.1 	0.0 	-2.0 	0.0 	179.1 	61.1 	0.0 	-8.7 	0.0 	217.1 	0.0 	-31.1 	0.0 	67.5 	0.0 	6.4 	39.7 	0.0 	40.8 	
122.4 	52.9 	47.3 	0.0 	-1.8 	0.0 	177.5 	60.8 	0.0 	-10.2 	0.0 	215.6 	0.0 	-31.0 	0.0 	67.7 	0.0 	6.1 	39.8 	0.0 	40.7 	
123.2 	52.5 	47.4 	0.0 	-2.0 	0.0 	179.3 	61.1 	0.0 	-9.4 	0.0 	217.0 	0.0 	-31.1 	0.0 	68.1 	0.0 	6.3 	39.8 	0.0 	40.9 	
122.8 	53.1 	47.5 	0.0 	-2.0 	0.0 	178.3 	60.1 	0.0 	-9.0 	0.0 	218.0 	0.0 	-31.1 	0.0 	67.1 	0.0 	6.1 	39.6 	0.0 	40.9 	
123.1 	52.5 	47.6 	0.0 	-2.0 	0.0 	179.1 	61.1 	0.0 	-9.7 	0.0 	215.6 	0.0 	-30.9 	0.0 	67.2 	0.0 	6.4 	39.5 	0.0 	40.8 	
122.3 	52.4 	47.2 	0.0 	-1.9 	0.0 	178.8 	61.6 	0.0 	-9.3 	0.0 	216.2 	0.0 	-30.7 	0.0 	67.3 	0.0 	6.4 	39.5 	0.0 	40.6 	
123.7 	52.1 	47.0 	0.0 	-2.2 	0.0 	179.6 	61.5 	0.0 	-10.1 	0.0 	215.7 	0.0 	-30.6 	0.0 	67.5 	0.0 	6.9 	39.6 	0.0 	41.2 	
122.2 	53.1 	47.8 	0.0 	-1.8 	0.0 	178.8 	61.4 	0.0 	-9.1 	0.0 	216.1 	0.0 	-30.8 	0.0 	67.7 	0.0 	6.2 	39.7 	0.0 	40.8 	
122.8 	53.2 	48.1 	0.0 	-1.9 	0.0 	177.2 	60.6 	0.0 	-10.1 	0.0 	216.3 	0.0 	-31.1 	0.0 	67.5 	0.0 	6.5 	39.6 	0.0 	40.7 	
122.3 	53.8 	48.5 	0.0 	-2.1 	0.0 	179.3 	61.5 	0.0 	-9.6 	0.0 	216.3 	0.0 	-31.2 	0.0 	67.3 	0.0 	6.0 	39.7 	0.0 	40.7 	
122.4 	53.0 	47.2 	0.0 	-1.7 	0.0 	178.5 	60.6 	0.0 	-9.1 	0.0 	216.1 	0.0 	-31.1 	0.0 	67.8 	0.0 	5.8 	40.1 	0.0 	40.7 	
122.7 	52.9 	47.7 	0.0 	-1.9 	0.0 	176.9 	60.5 	0.0 	-9.8 	0.0 	216.5 	0.0 	-31.1 	0.0 	67.5 	0.0 	6.2 	39.8 	0.0 	40.7 	
122.2 	53.0 	46.7 	0.0 	-1.9 	0.0 	179.1 	60.8 	0.0 	-10.0 	0.0 	216.5 	0.0 	-30.9 	0.0 	67.7 	0.0 	6.2 	39.7 	0.0 	40.9 	
122.5 	52.4 	47.3 	0.0 	-2.2 	0.0 	179.1 	61.1 	0.0 	-9.3 	0.0 	216.5 	0.0 	-31.4 	0.0 	67.3 	0.0 	6.3 	39.6 	0.0 	40.7 	
123.3 	52.1 	47.3 	0.0 	-2.1 	0.0 	177.6 	61.1 	0.0 	-9.6 	0.0 	217.1 	0.0 	-30.9 	0.0 	67.9 	0.0 	6.3 	39.6 	0.0 	41.0 	
121.9 	52.2 	47.3 	0.0 	-1.7 	0.0 	177.0 	60.8 	0.0 	-8.8 	0.0 	215.6 	0.0 	-31.1 	0.0 	67.7 	0.0 	6.4 	39.6 	0.0 	40.7 	
123.0 	52.2 	46.9 	0.0 	-1.9 	0.0 	178.2 	60.5 	0.0 	-9.2 	0.0 	217.1 	0.0 	-30.9 	0.0 	67.4 	0.0 	6.1 	39.7 	0.0 	40.8 	
122.6 	52.5 	47.5 	0.0 	-2.1 	0.0 	179.2 	60.6 	0.0 	-9.7 	0.0 	217.1 	0.0 	-31.4 	0.0 	67.4 	0.0 	6.2 	39.7 	0.0 	40.7 	
122.5 	51.3 	47.5 	0.0 	-2.0 	0.0 	178.3 	60.9 	0.0 	-9.9 	0.0 	217.3 	0.0 	-31.2 	0.0 	67.3 	0.0 	6.2 	39.5 	0.0 	40.4 	
122.3 	52.6 	47.3 	0.0 	-2.0 	0.0 	177.8 	61.4 	0.0 	-9.7 	0.0 	217.3 	0.0 	-31.3 	0.0 	67.4 	0.0 	6.1 	39.5 	0.0 	40.9 	
122.9 	52.3 	47.1 	0.0 	-2.0 	0.0 	178.0 	60.7 	0.0 	-9.6 	0.0 	217.5 	0.0 	-31.1 	0.0 	67.5 	0.0 	6.2 	39.8 	0.0 	40.6 	
123.3 	51.9 	47.4 	0.0 	-2.1 	0.0 	178.5 	60.9 	0.0 	-9.1 	0.0 	216.6 	0.0 	-31.2 	0.0 	67.3 	0.0 	6.2 	39.9 	0.0 	40.8 	
122.1 	52.6 	47.5 	0.0 	-2.0 	0.0 	179.1 	60.6 	0.0 	-10.0 	0.0 	215.8 	0.0 	-30.9 	0.0 	67.5 	0.0 	6.4 	39.6 	0.0 	40.7 	
122.4 	53.2 	47.6 	0.0 	-1.9 	0.0 	178.4 	61.2 	0.0 	-9.4 	0.0 	217.7 	0.0 	-31.3 	0.0 	67.9 	0.0 	6.2 	39.9 	0.0 	41.0 	
122.4 	53.0 	47.6 	0.0 	-2.0 	0.0 	178.5 	61.3 	0.0 	-8.3 	0.0 	216.1 	0.0 	-31.0 	0.0 	67.6 	0.0 	6.1 	39.6 	0.0 	41.1 	
122.5 	53.1 	47.6 	0.0 	-2.0 	0.0 	178.6 	60.5 	0.0 	-9.1 	0.0 	216.3 	0.0 	-31.0 	0.0 	67.7 	0.0 	6.3 	39.6 	0.0 	40.8 	
122.4 	51.7 	47.0 	0.0 	-1.8 	0.0 	178.9 	60.8 	0.0 	-10.0 	0.0 	215.0 	0.0 	-31.1 	0.0 	67.5 	0.0 	6.1 	39.8 	0.0 	40.8 	
122.7 	53.5 	47.6 	0.0 	-1.8 	0.0 	180.1 	60.4 	0.0 	-9.9 	0.0 	214.9 	0.0 	-31.2 	0.0 	67.3 	0.0 	6.5 	39.5 	0.0 	40.7 	
122.5 	52.6 	47.9 	0.0 	-2.0 	0.0 	178.7 	61.0 	0.0 	-8.9 	0.0 	216.6 	0.0 	-31.2 	0.0 	67.6 	0.0 	6.4 	39.8 	0.0 	40.9 	
122.9 	52.9 	47.1 	0.0 	-2.1 	0.0 	178.1 	60.5 	0.0 	-8.7 	0.0 	217.7 	0.0 	-30.9 	0.0 	67.4 	0.0 	6.3 	39.7 	0.0 	40.8 	
122.1 	52.4 	46.8 	0.0 	-2.0 	0.0 	178.0 	61.4 	0.0 	-9.8 	0.0 	216.8 	0.0 	-30.8 	0.0 	67.7 	0.0 	6.1 	39.6 	0.0 	40.5 	
122.8 	51.6 	47.5 	0.0 	-1.9 	0.0 	177.5 	60.7 	0.0 	-9.1 	0.0 	216.8 	0.0 	-30.9 	0.0 	67.9 	0.0 	6.4 	39.9 	0.0 	40.8 	
123.3 	53.4 	47.3 	0.0 	-2.0 	0.0 	178.5 	60.6 	0.0 	-9.8 	0.0 	215.9 	0.0 	-31.2 	0.0 	67.7 	0.0 	6.4 	39.9 	0.0 	40.8 	
122.3 	51.6 	47.3 	0.0 	-1.8 	0.0 	179.0 	60.7 	0.0 	-10.4 	0.0 	215.8 	0.0 	-30.9 	0.0 	67.4 	0.0 	6.3 	39.6 	0.0 	40.8 	
123.0 	51.8 	47.5 	0.0 	-1.9 	0.0 	177.3 	60.3 	0.0 	-10.1 	0.0 	217.2 	0.0 	-31.1 	0.0 	67.9 	0.0 	6.5 	40.0 	0.0 	40.7 	
122.3 	52.5 	47.3 	0.0 	-2.1 	0.0 	177.9 	60.7 	0.0 	-9.7 	0.0 	216.9 	0.0 	-31.2 	0.0 	67.3 	0.0 	6.0 	39.8 	0.0 	40.5 	
122.3 	53.0 	47.8 	0.0 	-1.8 	0.0 	178.1 	60.6 	0.0 	-9.8 	0.0 	216.4 	0.0 	-30.9 	0.0 	68.0 	0.0 	6.2 	39.7 	0.0 	40.8 	
122.8 	52.7 	48.2 	0.0 	-2.0 	0.0 	179.2 	60.7 	0.0 	-8.8 	0.0 	216.0 	0.0 	-31.2 	0.0 	67.5 	0.0 	6.1 	39.7 	0.0 	40.8 	
123.0 	53.0 	47.4 	0.0 	-1.8 	0.0 	178.7 	60.7 	0.0 	-10.1 	0.0 	217.2 	0.0 	-31.3 	0.0 	67.5 	0.0 	6.4 	39.7 	0.0 	40.7 	
122.5 	52.0 	48.4 	0.0 	-1.8 	0.0 	179.8 	60.7 	0.0 	-8.6 	0.0 	217.7 	0.0 	-30.7 	0.0 	67.9 	0.0 	6.2 	39.8 	0.0 	40.7 	
122.3 	52.1 	47.8 	0.0 	-2.0 	0.0 	178.6 	60.8 	0.0 	-9.3 	0.0 	216.8 	0.0 	-31.0 	0.0 	67.3 	0.0 	6.2 	39.8 	0.0 	40.8 	
122.3 	53.1 	47.2 	0.0 	-1.8 	0.0 	177.3 	60.5 	0.0 	-9.7 	0.0 	216.7 	0.0 	-30.5 	0.0 	67.0 	0.0 	6.1 	39.6 	0.0 	41.0 	
122.5 	52.3 	47.4 	0.0 	-1.9 	0.0 	178.4 	61.0 	0.0 	-9.5 	0.0 	215.8 	0.0 	-31.2 	0.0 	67.7 	0.0 	6.0 	39.7 	0.0 	40.6 	
122.5 	52.9 	47.8 	0.0 	-1.9 	0.0 	178.7 	60.9 	0.0 	-8.7 	0.0 	215.8 	0.0 	-30.9 	0.0 	67.7 	0.0 	6.6 	39.5 	0.0 	40.7 	
122.5 	53.1 	47.4 	0.0 	-2.1 	0.0 	178.4 	60.8 	0.0 	-10.4 	0.0 	216.4 	0.0 	-31.1 	0.0 	67.6 	0.0 	6.2 	39.6 	0.0 	40.7 	
123.6 	53.1 	47.7 	0.0 	-2.0 	0.0 	178.1 	60.4 	0.0 	-9.6 	0.0 	217.0 	0.0 	-30.8 	0.0 	67.8 	0.0 	6.5 	39.8 	0.0 	40.9 	
123.0 	52.5 	47.1 	0.0 	-2.1 	0.0 	178.9 	61.3 	0.0 	-9.7 	0.0 	215.6 	0.0 	-30.9 	0.0 	67.6 	0.0 	6.3 	39.7 	0.0 	40.7 	
122.5 	52.9 	47.1 	0.0 	-2.0 	0.0 	178.1 	60.5 	0.0 	-9.7 	0.0 	216.5 	0.0 	-30.8 	0.0 	67.6 	0.0 	6.1 	39.7 	0.0 	40.7 	
122.0 	51.9 	47.5 	0.0 	-1.9 	0.0 	179.1 	60.8 	0.0 	-8.9 	0.0 	215.8 	0.0 	-31.2 	0.0 	67.6 	0.0 	6.3 	39.6 	0.0 	40.7 	
122.9 	53.5 	47.5 	0.0 	-2.2 	0.0 	178.6 	60.6 	0.0 	-9.4 	0.0 	216.2 	0.0 	-31.4 	0.0 	67.7 	0.0 	6.2 	39.5 	0.0 	40.8 	
123.0 	52.4 	48.0 	0.0 	-2.2 	0.0 	177.7 	61.3 	0.0 	-9.6 	0.0 	216.8 	0.0 	-31.0 	0.0 	67.6 	0.0 	6.4 	39.7 	0.0 	40.9 	
122.8 	52.1 	47.5 	0.0 	-2.0 	0.0 	179.6 	60.7 	0.0 	-9.9 	0.0 	216.5 	0.0 	-31.3 	0.0 	67.4 	0.0 	6.5 	39.2 	0.0 	40.6 	
123.2 	52.5 	47.8 	0.0 	-2.2 	0.0 	178.9 	61.1 	0.0 	-10.0 	0.0 	216.4 	0.0 	-31.3 	0.0 	67.6 	0.0 	6.4 	40.0 	0.0 	40.6 	
122.8 	51.7 	46.9 	0.0 	-2.0 	0.0 	178.2 	60.1 	0.0 	-9.1 	0.0 	216.1 	0.0 	-31.0 	0.0 	67.7 	0.0 	6.4 	39.8 	0.0 	40.8 	
122.2 	53.4 	47.8 	0.0 	-2.0 	0.0 	178.6 	60.6 	0.0 	-9.4 	0.0 	217.5 	0.0 	-31.0 	0.0 	67.3 	0.0 	6.1 	39.8 	0.0 	41.1 	
123.0 	53.2 	47.5 	0.0 	-1.9 	0.0 	178.7 	61.3 	0.0 	-9.8 	0.0 	216.4 	0.0 	-31.0 	0.0 	67.2 	0.0 	6.0 	39.4 	0.0 	40.9 	
122.6 	52.1 	48.1 	0.0 	-2.0 	0.0 	179.1 	60.5 	0.0 	-9.1 	0.0 	217.3 	0.0 	-31.0 	0.0 	67.8 	0.0 	6.3 	39.6 	0.0 	40.8 	
123.4 	52.8 	47.4 	0.0 	-2.0 	0.0 	178.4 	61.2 	0.0 	-9.1 	0.0 	217.1 	0.0 	-30.8 	0.0 	67.2 	0.0 	6.4 	39.7 	0.0 	40.5 	
123.0 	53.6 	47.2 	0.0 	-2.0 	0.0 	179.1 	60.7 	0.0 	-10.2 	0.0 	217.4 	0.0 	-30.9 	0.0 	67.2 	0.0 	6.2 	39.9 	0.0 	40.8 	
122.6 	53.4 	47.1 	0.0 	-1.9 	0.0 	178.2 	60.8 	0.0 	-9.8 	0.0 	215.7 	0.0 	-30.9 	0.0 	67.3 	0.0 	6.3 	39.9 	0.0 	40.7 	
122.9 	53.5 	48.1 	0.0 	-2.0 	0.0 	178.3 	61.2 	0.0 	-9.2 	0.0 	216.5 	0.0 	-31.1 	0.0 	67.4 	0.0 	6.3 	39.7 	0.0 	40.7 	
122.5 	52.8 	46.8 	0.0 	-2.2 	0.0 	178.2 	61.0 	0.0 	-9.8 	0.0 	217.0 	0.0 	-30.9 	0.0 	67.9 	0.0 	6.2 	39.7 	0.0 	40.8 	
122.7 	53.5 	47.9 	0.0 	-2.1 	0.0 	178.1 	61.0 	0.0 	-9.9 	0.0 	215.8 	0.0 	-31.1 	0.0 	67.9 	0.0 	6.7 	39.6 	0.0 	40.8 	
122.5 	52.5 	47.3 	0.0 	-2.0 	0.0 	178.4 	60.4 	0.0 	-9.7 	0.0 	216.9 	0.0 	-31.4 	0.0 	68.0 	0.0 	6.5 	39.8 	0.0 	40.9 	
122.7 	53.7 	48.2 	0.0 	-1.9 	0.0 	178.2 	60.0 	0.0 	-9.2 	0.0 	216.3 	0.0 	-30.9 	0.0 	67.4 	0.0 	6.4 	39.9 	0.0 	41.1 	
122.6 	53.1 	47.0 	0.0 	-2.0 	0.0 	178.2 	61.4 	0.0 	-9.5 	0.0 	216.2 	0.0 	-30.9 	0.0 	67.1 	0.0 	6.3 	39.7 	0.0 	40.9 	
123.1 	53.7 	47.0 	0.0 	-2.0 	0.0 	178.3 	61.3 	0.0 	-9.2 	0.0 	217.8 	0.0 	-31.2 	0.0 	68.0 	0.0 	6.2 	39.7 	0.0 	40.7 	
122.4 	53.8 	47.3 	0.0 	-2.0 	0.0 	178.0 	60.9 	0.0 	-9.2 	0.0 	215.7 	0.0 	-31.0 	0.0 	67.9 	0.0 	6.3 	39.8 	0.0 	40.9 	
122.7 	52.7 	48.2 	0.0 	-2.1 	0.0 	179.6 	61.1 	0.0 	-9.4 	0.0 	217.7 	0.0 	-31.2 	0.0 	67.2 	0.0 	6.4 	39.7 	0.0 	40.8 	
123.2 	52.2 	48.3 	0.0 	-1.9 	0.0 	178.4 	60.8 	0.0 	-9.9 	0.0 	217.0 	0.0 	-31.2 	0.0 	67.3 	0.0 	6.7 	39.7 	0.0 	40.6 	
122.1 	53.1 	48.0 	0.0 	-2.2 	0.0 	177.7 	60.5 	0.0 	-10.0 	0.0 	216.6 	0.0 	-31.0 	0.0 	67.4 	0.0 	6.3 	39.4 	0.0 	40.8 	
122.8 	53.3 	46.8 	0.0 	-2.0 	0.0 	178.2 	60.4 	0.0 	-9.7 	0.0 	216.3 	0.0 	-31.1 	0.0 	67.2 	0.0 	6.2 	39.6 	0.0 	40.7 	
